"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SN32","SNOW","SNWD","SX32","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT18"
"USW00024131","BOISE AIR TERMINAL, ID US","2020-02-21","4.47",,"0.00",,,"0.0","0.0",,"33","45","23",,"  150","  150",,"14.1","19.9",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-02-22","3.80",,"0.00",,,"0.0","0.0",,"35","50","25",,"  140","  150",,"13.0","16.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-02-23","11.41",,"0.00",,,"0.0","0.0",,"39","58","29",,"  330","  340",,"38.0","48.1",,,,,,,,"    1",,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-02-24","9.62",,"0.00",,,"0.0","0.0",,"38","44","27",,"  300","  280",,"21.9","30.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-02-25","3.36",,"0.00",,,"0.0","0.0",,"33","45","20",,"  130","  140",,"10.1","14.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-02-26","5.14",,"0.00",,,"0.0","0.0",,"38","52","31",,"  130","  130",,"14.1","18.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-02-27","4.47",,"0.00",,,"0.0","0.0",,"40","56","27",,"  130","  140",,"12.1","15.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-02-28","10.51",,"0.00",,,"0.0","0.0",,"44","63","30",,"  140","  140",,"21.9","29.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-02-29","8.95",,"0.00",,,"0.0","0.0",,"47","49","36",,"  300","  300",,"17.0","23.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-01","12.30",,"0.00",,,"0.0","0.0",,"39","51","27",,"  300","  300",,"25.9","36.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-02","5.37",,"0.00",,,"0.0","0.0",,"36","49","24",,"  320","  300",,"16.1","21.9",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-03","6.49",,"0.00",,,"0.0","0.0",,"46","58","40",,"  320","  330",,"15.0","21.0",,,,,,,,"    1",,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-04","8.50",,"0.00",,,"0.0","0.0",,"46","60","34",,"  340","  330",,"17.0","23.9",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-05","12.97",,"0.00",,,"0.0","0.0",,"50","71","38",,"  140","  140",,"21.9","30.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-06","12.30",,"0.00",,,"0.0","0.0",,"55","66","42",,"  130","  140",,"21.0","27.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-07","9.17",,"0.14",,,"0.0","0.0",,"55","60","39",,"  190","  210",,"25.1","40.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-08","2.91",,"0.00",,,"0.0","0.0",,"42","51","33",,"  210","  280",,"6.9","11.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-09","4.47",,"0.02",,,"0.0","0.0",,"44","52","37",,"  300","  340",,"14.1","18.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-10","3.36",,"0.00",,,"0.0","0.0",,"44","57","32",,"  140","  140",,"13.0","16.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-11","8.95",,"0.00",,,"0.0","0.0",,"47","63","36",,"  330","  330",,"18.1","25.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-12","9.62",,"0.00",,,"0.0","0.0",,"45","53","32",,"  300","  300",,"18.1","23.9",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-13","10.96",,"0.00",,,"0.0","0.0",,"40","57","28",,"  140","  140",,"23.9","32.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-14","9.17",,"0.10",,,"0.0","0.0",,"48","53","38",,"  160","  150",,"25.9","36.0","    1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-15","7.61",,"0.58",,,"0.0","0.0",,"44","56","34",,"  110","  130",,"18.1","25.1","    1",,"    1",,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-16","4.92",,"0.00",,,"0.0","0.0",,"45","59","35",,"  220","  200",,"17.0","23.0","    1","    1",,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-17","5.82",,"0.28",,,"0.0","0.0",,"51","60","41",,"  150","  150",,"23.9","32.0","    1",,"    1",,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-18","6.49",,"0.00",,,"0.0","0.0",,"42","49","36",,"  330","  330",,"16.1","23.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-19","3.36",,"0.00",,,"0.0","0.0",,"40","57","30",,"  310","  280",,"8.9","14.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-20","5.37",,"0.00",,,"0.0","0.0",,"48","59","40",,"  300","  310",,"13.0","19.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-21","6.04",,"0.00",,,"0.0","0.0",,"48","59","36",,"  320","  340",,"16.1","21.9",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-22","5.82",,"0.00",,,"0.0","0.0",,"46","60","33",,"  360","  360",,"15.0","21.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-23","9.62",,"0.05",,,"0.0","0.0",,"50","57","43",,"  280","  270",,"29.1","38.0",,,,,,,,"    1",,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-24","6.71",,"0.07",,,"0.0","0.0",,"45","49","36",,"  290","  300",,"21.0","28.0","    1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-25","7.83",,"0.01",,,"0.0","0.0",,"40","49","32",,"  310","  310",,"21.0","29.1","    1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-26","6.49",,"0.00",,,"0.0","0.0",,"36","49","25",,"  320","  330",,"18.1","25.9",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-27","6.04",,"0.00",,,"0.0","0.0",,"38","50","26",,"  320","  320",,"17.0","28.0",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-28","4.70",,"0.00",,,"0.0","0.0",,"44","57","35",,"  330","  300",,"12.1","18.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-29","7.38",,"0.10",,,"0.0","0.0",,"48","55","42",,"  120","   40",,"16.1","21.9","    1",,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-30","11.41",,"0.03",,,"0.0","0.0",,"48","54","43",,"  140","  140",,"21.0","29.1",,,,,,,,,,,
"USW00024131","BOISE AIR TERMINAL, ID US","2020-03-31","9.62",,"0.44",,,"0.0","0.0",,"47","53","37",,"  300","  310",,"35.1","45.0","    1",,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-01","4.92",,"0.00",,,"0.0","0.0",,,"50","35",,"  180","  150",,"15.0","25.9",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-02","6.04",,"0.50",,,"0.0","0.0",,,"53","45",,"  150","  200",,"13.0","18.1","    1","    1",,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-03","4.03",,"0.18",,,"0.0","0.0",,,"56","42",,"  320","  320",,"13.0","17.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-04","4.03",,"0.00",,,"0.0","0.0",,,"50","37",,"  340","  320",,"18.1","25.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-05","2.91",,"0.00",,,"0.0","0.0",,,"65","35",,"  220","  220",,"13.0","18.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-06","4.92",,"0.00",,,"0.0","0.0",,,"56","40",,"   90","   90",,"19.0","21.9",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-07","2.91",,"0.00",,,"0.0","0.0",,,"56","38",,"  300","  320",,"12.1","18.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-08","6.04",,"0.00",,,"0.0","0.0",,,"62","37",,"  150","  150",,"17.0","21.9",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-09","10.96",,"0.06",,,"0.0","0.0",,,"62","47",,"  180","  150",,"19.9","30.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-10","12.97",,"0.28",,,"0.0","0.0",,,"66","59",,"  130","  130",,"23.0","31.1","    1",,"    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-11","5.37",,"3.17",,,"0.0","0.0",,,"59","31",,"  340","  320",,"12.1","17.0",,,"    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-12","4.03",,"0.00",,,"0.0","0.0",,,"38","30",,"  130","  130",,"12.1","15.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-13","2.01",,"0.01",,,"0.0","0.0",,,"44","32",,"  130","  110",,"10.1","13.0","    1","    1",,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-14","1.57",,"0.04",,,"0.0","0.0",,,"53","44",,"   90",,,"8.9",,"    1","    1",,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-15","2.46",,"0.03",,,"0.0","0.0",,,"66","50",,"   70",,,"13.0",,"    1","    1",,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-16","14.09",,"0.05",,,"0.0","0.0",,,"59","36",,"   40","   60",,"21.9","25.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-17","6.93",,"0.08",,,"0.0","0.0",,,"48","35",,"   90","   90",,"19.9","25.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-18","4.92",,"0.62",,,"0.0","0.0",,,"60","37",,"  340","  320",,"18.1","31.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-19","2.91",,"0.00",,,"0.0","0.0",,,"47","29",,"  340","  360",,"16.1","23.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-20","2.01",,"0.00",,,"0.0","0.0",,,"39","23",,"   60","   60",,"12.1","15.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-21","6.04",,"0.00",,,"0.0","0.0",,,"36","24",,"   90","   90",,"15.0","17.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-22","6.04",,"0.79",,,"0.0","0.0",,,"34","26",,"  150","  150",,"14.1","19.9","    1",,,"    1",,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-23","2.68",,"0.52",,,"0.0","0.0",,,"40","33",,"  140","  140",,"13.0","19.9","    1",,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-24","2.91",,"0.00",,,"0.0","0.0",,,"41","38",,"  340","  300",,"15.0","25.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-25","0.00",,"0.05",,,"0.0","0.0",,,"52","30",,"  340","  270",,"4.0","10.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-26","0.00",,"0.26",,,"0.0","0.0",,,"50","43",,"  220","  220",,"8.9","16.1","    1","    1",,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-27","0.00",,"0.01",,,"0.0","0.0",,,"58","41",,"  270","  270",,"4.9","8.9",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-28","1.12",,"0.20",,,"0.0","0.0",,,"46","36",,"   60","   60",,"15.0","18.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-29","0.00",,"0.14",,,"0.0","0.0",,,"42","38",,"   60","   60",,"4.0","17.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-30","0.00",,"0.00",,,"0.0","0.0",,,"40","36",,,"   90",,,"4.9",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-01-31","0.00",,"0.01",,,"0.0","0.0",,,"48","37",,,"  360",,,"1.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-01","0.00",,"0.00",,,"0.0","0.0",,,"56","36",,"  300","  300",,"6.0","14.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-02","2.91",,"0.00",,,"0.0","0.0",,,"74","43",,"  220","  220",,"14.1","19.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-03","8.05",,"0.00",,,"0.0","0.0",,,"65","53",,"  200","  360",,"19.0","29.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-04","6.04",,"0.48",,,"0.0","0.0",,,"62","42",,"  360","  340",,"14.1","19.0","    1",,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-05","3.36",,"0.55",,,"0.0","0.0",,,"42","36",,"   50",,,"13.0",,,,"    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-06","0.00",,"0.00",,,"0.0","0.0",,,"37","32",,"  320","  270",,"1.1","8.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-07","0.00",,"0.00",,,"0.0","0.0",,,"45","26",,"  200","  150",,"6.9","18.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-08","2.91",,"0.00",,,"0.0","0.0",,,"56","33",,"  150","  150",,"14.1","18.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-09","6.93",,"0.28",,,"0.0","0.0",,,"65","45",,"  200","  150",,"18.1","30.0",,,"    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-10","6.93",,"0.96",,,"0.0","0.0",,,"59","42",,"   40","   40",,"18.1","23.0","    1",,"    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-11","6.04",,"0.09",,,"0.0","0.0",,,"42","38",,"   40","  360",,"14.1","19.9",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-12","6.04",,"1.25",,,"0.0","0.0",,,"42","36",,"   60","   90",,"15.0","18.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-13","6.93",,"0.00",,,"0.0","0.0",,,"43","28",,"  340","  360",,"17.0","23.9",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-14","6.93",,"0.00",,,"0.0","0.0",,,"39","21",,"   40","   40",,"13.0","17.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-15","2.91",,"0.00",,,"0.0","0.0",,,"56","23",,"  180",,,"8.9",,,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-16","4.92",,"0.01",,,"0.0","0.0",,,"59","43",,"  130","  150",,"14.1","18.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-17","8.05",,"0.04",,,"0.0","0.0",,,"61","50",,"  150","  180",,"15.0","21.0","    1","    1",,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-18","8.95",,"0.87",,,"0.0","0.0",,,"61","40",,"   40","   40",,"21.0","32.0","    1",,"    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-19","14.09",,"0.00",,,"0.0","0.0",,,"52","33",,"   60","   40",,"18.1","23.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-20","8.95",,"0.20",,,"0.3","0.0",,,"44","32",,"   40","   40",,"17.0","21.0","    1",,,"    1",,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-21","2.01",,"0.00",,,"0.0","0.0",,,"43","23",,"   40","   60",,"14.1","17.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-22","1.12",,"0.00",,,"0.0","0.0",,,"52","27",,"  200","  180",,"10.1","16.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-23","6.04",,"0.22",,,"0.0","0.0",,,"47","43",,"  130","  150",,"15.0","19.9","    1","    1",,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-24","5.14",,"0.22",,,"0.0","0.0",,,"68","47",,"  180","  270",,"10.1","17.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-25","2.91",,"0.00",,,"0.0","0.0",,,"51","43",,"  340","  340",,"8.9","16.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-26","6.04",,"0.00",,,"0.0","0.0",,,"43","31",,"  360","  360",,"17.0","27.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-27","2.91",,"0.00",,,"0.0","0.0",,,"51","26",,"  220","  240",,"12.1","19.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-28","2.91",,"0.00",,,"0.0","0.0",,,"57","38",,"  320","  300",,"16.1","23.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-02-29","3.36",,"0.00",,,"0.0","0.0",,,"64","39",,"  140",,,"8.9",,,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-01","6.93",,"0.00",,,"0.0","0.0",,,"65","51",,"  200","  220",,"16.1","18.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-02","8.05",,"0.00",,,"0.0","0.0",,,"71","60",,"  220","  360",,"19.9","31.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-03","1.12",,"0.16",,,"0.0","0.0",,,"66","49",,"  320","  300",,"10.1","16.1",,,"    1",,"    1",,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-04","0.89",,"0.02",,,"0.0","0.0",,,"60","51",,"   90",,,"8.9",,,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-05","1.57",,"0.00",,,"0.0","0.0",,,"69","47",,"   50",,,"8.9",,,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-06","4.03",,"0.00",,,"0.0","0.0",,,"61","42",,"  360","  340",,"14.1","23.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-07","2.91",,"0.00",,,"0.0","0.0",,,"58","34",,"  150","  150",,"14.1","17.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-08","4.03",,"0.00",,,"0.0","0.0",,,"66","40",,"  200","  180",,"15.0","21.9",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-09","8.95",,"0.33",,,"0.0","0.0",,,"62","56",,"  180","  150",,"18.1","27.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-10","1.79",,"0.12",,,"0.0","0.0",,,"65","49",,"  290",,,"6.0",,,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-11","2.91",,"0.14",,,"0.0","0.0",,,"69","47",,"  340","  340",,"15.0","23.9",,,"    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-12","8.05",,"0.00",,,"0.0","0.0",,,"73","54",,"  220","  220",,"23.0","33.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-13","12.97",,"0.11",,,"0.0","0.0",,,"66","43",,"   90","   90",,"23.0","29.1",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-14","6.04",,"1.18",,,"0.0","0.0",,,"48","42",,"   90","   40",,"16.1","21.0","    1",,"    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-15","10.07",,"0.67",,,"0.0","0.0",,,"48","40",,"   60","   40",,"16.1","21.0","    1",,"    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-16","1.12",,"0.38",,,"0.0","0.0",,,"46","39",,"  110",,,"10.1",,"    1",,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-17","4.92",,"0.00",,,"0.0","0.0",,,"56","46",,"   90","   60",,"13.0","17.0","    1",,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-18","2.01",,"0.59",,,"0.0","0.0",,,"69","49",,"  220","  220",,"14.1","19.9","    1",,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-19","6.04",,"0.09",,,"0.0","0.0",,,"73","64",,"  200","  200",,"18.1","30.0",,,"    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-20","2.91",,"0.00",,,"0.0","0.0",,,"67","45",,"  360","   30",,"12.1","19.9",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-21","2.91",,"0.00",,,"0.0","0.0",,,"53","41",,"   90","   40",,"13.0","17.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-22","2.91",,"0.31",,,"0.0","0.0",,,"48","43",,"   90","   90",,"17.0","18.1","    1","    1",,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-23","1.12",,"0.03",,,"0.0","0.0",,,"61","46",,"   60","  130",,"11.0","15.0","    1","    1",,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-24","2.01",,"0.24",,,"0.0","0.0",,,"76","52",,"  360","  360",,"14.1","21.0","    1","    1","    1",,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-25","1.12",,"0.00",,,"0.0","0.0",,,"62","48",,"  110","  110",,"12.1","15.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-26","2.46",,"0.00",,,"0.0","0.0",,,"87","51",,"  220",,,"12.1",,"    1",,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-27","1.79",,"0.00",,,"0.0","0.0",,,"75","69",,"  220",,,"8.1",,,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-28","2.91",,"0.28",,,"0.0","0.0",,,"75","55",,"  200","  360",,"14.1","25.9","    1",,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-29","0.00",,"0.00",,,"0.0","0.0",,,"71","51",,"  300","  320",,"6.0","13.0",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-30","2.01",,"1.56",,,"0.0","0.0",,,"61","49",,"   90","   90",,"17.0","21.9",,,,,,,,,,,
"USW00003952","NORTH LITTLE ROCK AIRPORT, AR US","2020-03-31","2.91",,"0.43",,,"0.0","0.0",,,"64","47",,"   40","   40",,"18.1","23.0",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-01","9.62",,"0.00",,,"0.0","0.0",,"44","59","28",,"  250","  240",,"23.0","32.0",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-02","10.96",,"0.03",,,"0.0","0.0",,"48","50","37",,"  270","  260",,"36.9","52.1","    1",,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-03","4.25",,"0.00",,,"0.0","0.0",,"40","53","30",,"  280","  280",,"14.1","21.0",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-04","4.70",,"0.00",,,"0.0","0.0",,"41","58","27",,"  150","  200",,"13.0","17.0",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-05","2.91",,"0.00",,,"0.0","0.0",,"45","64","29",,"  190","  160",,"8.9","10.1",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-06","10.51",,"0.00",,,"0.0","0.0",,"46","60","32",,"  360","  360",,"23.9","29.1",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-07","7.83",,"0.00",,,"0.0","0.0",,"45","59","32",,"   10","  360",,"15.0","19.0",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-08","7.83",,"0.00",,,"0.0","0.0",,"44","65","32",,"  110","  130",,"14.1","18.1",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-09","10.96",,"0.00",,,"0.0","0.0",,"54","67","42",,"  250","  240",,"30.0","40.0",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-10","12.30",,"0.01",,,"0.0","0.0",,"53","58","35",,"  260","  250",,"38.0","52.1",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-11","4.92",,"0.00",,,"0.0","0.0",,"40","52","24",,"  250","  230",,"16.1","21.0",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-12","7.61",,"0.00",,,"0.0","0.0",,"46","62","32",,"  270","  240",,"19.9","23.0",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-13","6.26",,"0.00",,,"0.0","0.0",,"50","69","36",,"  250","  230",,"17.0","25.9",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-14","3.80",,"0.00",,,"0.0","0.0",,"51","70","30",,"  240","  220",,"14.1","18.1",,,,,,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-01-15","2.46",,"0.00",,,"0.0","0.0",,"54","67","43",,"  120","   10",,"10.1","13.0",,,,,,,,,,,
